occupation,location,income,welfare,working_experience,education,industry,section,scale,category
翻译,广东,3.6,FALSE,经验不限,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,天津,9,TRUE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,浙江,9,FALSE,1-3年,本科,互联网/IT/电子/通信,天使轮,100以下,其他职业类
翻译,浙江,9.6,FALSE,经验不限,大专,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,浙江,12.6,TRUE,经验不限,本科,机械/制造,不需要融资,100以下,其他职业类
翻译,深圳,12.6,TRUE,1-3年,本科,互联网/IT/电子/通信,不需要融资,100-499,其他职业类
翻译,山东,7.2,TRUE,经验不限,大专,交通/物流/贸易/零售,未融资,500以上,其他职业类
翻译,广东,4.8,TRUE,经验不限,大专,互联网/IT/电子/通信,未融资,500以上,其他职业类
翻译,浙江,9,TRUE,经验不限,学历不限,机械/制造,已上市,500以上,其他职业类
翻译,浙江,6.6,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,浙江,9.6,FALSE,1-3年,大专,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,福建,6.6,TRUE,3-5年,本科,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,深圳,10.2,TRUE,经验不限,大专,交通/物流/贸易/零售,未融资,100-499,其他职业类
翻译,江苏,12.35,TRUE,1-3年,大专,互联网/IT/电子/通信,不需要融资,500以上,其他职业类
翻译,上海,9,FALSE,经验不限,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,广东,9,TRUE,经验不限,大专,机械/制造,未融资,100以下,其他职业类
翻译,浙江,6.5,FALSE,3-5年,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,辽宁,9,FALSE,经验不限,本科,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,江苏,6.9,FALSE,1-3年,本科,消费品,未知,100以下,其他职业类
翻译,湖南,21,FALSE,3-5年,本科,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,辽宁,10.8,TRUE,经验不限,本科,政府/非盈利机构/其他,已上市,500以上,其他职业类
翻译,广东,9,FALSE,经验不限,大专,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,浙江,6,TRUE,经验不限,本科,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,江苏,21.6,FALSE,经验不限,大专,消费品,未知,100以下,其他职业类
翻译,山东,6,FALSE,经验不限,大专,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,广东,9,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,浙江,6.6,FALSE,3-5年,大专,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,辽宁,9,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未融资,100以下,其他职业类
翻译,江苏,5.4,FALSE,经验不限,大专,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,辽宁,12.35,FALSE,经验不限,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,浙江,7.8,FALSE,经验不限,本科,广告/传媒/文化/体育,未融资,100以下,其他职业类
翻译,浙江,6.6,FALSE,经验不限,大专,服务业,未知,100以下,其他职业类
翻译,湖南,7.2,FALSE,1-3年,本科,机械/制造,未融资,500以上,其他职业类
翻译,河北,10.5,TRUE,经验不限,本科,汽车,已上市,500以上,其他职业类
翻译,深圳,7.2,FALSE,1年以内,学历不限,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,江西,8.4,TRUE,1-3年,本科,互联网/IT/电子/通信,未融资,100-499,其他职业类
翻译,江苏,6.6,FALSE,1-3年,本科,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,河北,6.6,FALSE,1-3年,大专,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,江苏,9,TRUE,经验不限,大专,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,山西,8.4,TRUE,1-3年,本科,汽车,未融资,500以上,其他职业类
翻译,山西,4.2,TRUE,3-5年,本科,制药/医疗,未知,100以下,其他职业类
翻译,福建,48,TRUE,3-5年,本科,能源/化工/环保,已上市,500以上,其他职业类
翻译,浙江,8.4,TRUE,1-3年,本科,互联网/IT/电子/通信,A轮,100-499,其他职业类
翻译,江苏,12.6,FALSE,经验不限,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,上海,11.7,TRUE,1-3年,本科,专业服务,未融资,100以下,其他职业类
翻译,福建,13,TRUE,3-5年,本科,互联网/IT/电子/通信,已上市,500以上,其他职业类
翻译,安徽,9.6,FALSE,1-3年,大专,消费品,未融资,100-499,其他职业类
翻译,深圳,13.2,TRUE,3-5年,大专,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,北京,10.8,TRUE,经验不限,本科,教育培训,不需要融资,100以下,其他职业类
翻译,四川,7.2,TRUE,3-5年,本科,互联网/IT/电子/通信,未融资,100以下,其他职业类
翻译,辽宁,4.8,FALSE,经验不限,本科,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,湖北,7.8,TRUE,1-3年,本科,互联网/IT/电子/通信,已上市,500以上,其他职业类
翻译,湖北,7.2,TRUE,1年以内,本科,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,山东,12.6,TRUE,1-3年,大专,房地产/建筑,A轮,100-499,其他职业类
翻译,重庆,10.95,FALSE,1年以内,本科,广告/传媒/文化/体育,未融资,100以下,其他职业类
翻译,福建,10.2,FALSE,经验不限,大专,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,四川,8.45,TRUE,1-3年,本科,专业服务,未融资,500以上,其他职业类
翻译,福建,15,FALSE,1年以内,大专,互联网/IT/电子/通信,未融资,100以下,其他职业类
翻译,天津,10.2,FALSE,经验不限,本科,服务业,未知,100以下,其他职业类
翻译,辽宁,4.2,FALSE,3-5年,本科,机械/制造,未知,100-499,其他职业类
翻译,广东,8.45,FALSE,3-5年,本科,政府/非盈利机构/其他,未知,100以下,其他职业类
翻译,山东,7.8,FALSE,经验不限,大专,机械/制造,未知,100以下,其他职业类
翻译,陕西,6.6,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,山东,33,FALSE,经验不限,大专,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,山东,10.2,FALSE,经验不限,本科,机械/制造,不需要融资,500以上,其他职业类
翻译,江苏,9,TRUE,1-3年,本科,房地产/建筑,未知,100以下,其他职业类
翻译,河北,6.6,TRUE,1-3年,本科,互联网/IT/电子/通信,天使轮,100以下,其他职业类
翻译,福建,5.4,TRUE,1年以内,本科,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,天津,7.8,FALSE,经验不限,本科,房地产/建筑,不需要融资,100以下,其他职业类
翻译,江苏,12.6,TRUE,1年以内,本科,专业服务,已上市,100以下,其他职业类
翻译,北京,9.1,TRUE,经验不限,本科,专业服务,不需要融资,100以下,其他职业类
翻译,辽宁,8.45,FALSE,1-3年,本科,机械/制造,未知,100-499,其他职业类
翻译,福建,9.75,TRUE,经验不限,大专,互联网/IT/电子/通信,未融资,100-499,其他职业类
翻译,江苏,8.45,FALSE,经验不限,大专,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,山东,7.2,FALSE,1年以内,学历不限,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,江苏,12,TRUE,1-3年,本科,互联网/IT/电子/通信,已上市,500以上,其他职业类
翻译,辽宁,5.4,TRUE,3-5年,本科,汽车,未知,100-499,其他职业类
翻译,广东,9.6,TRUE,经验不限,大专,互联网/IT/电子/通信,不需要融资,500以上,其他职业类
翻译,陕西,7.2,TRUE,3-5年,本科,广告/传媒/文化/体育,未融资,100以下,其他职业类
翻译,上海,12.6,TRUE,1-3年,本科,专业服务,不需要融资,100以下,其他职业类
翻译,浙江,9,FALSE,1-3年,学历不限,专业服务,未知,100以下,其他职业类
翻译,江苏,4.5625,TRUE,1年以内,本科,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,河南,6.6,FALSE,经验不限,大专,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,河北,6.6,TRUE,经验不限,高中及以下,机械/制造,不需要融资,100以下,其他职业类
翻译,福建,7.2,FALSE,经验不限,本科,汽车,未知,100-499,其他职业类
翻译,广东,15,FALSE,经验不限,本科,广告/传媒/文化/体育,未知,100以下,其他职业类
翻译,北京,12.6,FALSE,3-5年,本科,专业服务,未知,100以下,其他职业类
翻译,浙江,12,TRUE,1-3年,本科,教育培训,已上市,500以上,其他职业类
翻译,河北,12,TRUE,经验不限,本科,制药/医疗,C轮,500以上,其他职业类
翻译,江苏,19.8,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,河北,11.4,FALSE,经验不限,学历不限,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,河北,9.6,FALSE,1-3年,本科,互联网/IT/电子/通信,不需要融资,100-499,其他职业类
翻译,福建,4.8,FALSE,经验不限,大专,互联网/IT/电子/通信,不需要融资,500以上,其他职业类
翻译,广东,13.65,TRUE,1-3年,本科,机械/制造,未融资,100-499,其他职业类
翻译,福建,6,FALSE,经验不限,本科,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,浙江,9,FALSE,3-5年,本科,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,河北,7.2,TRUE,1-3年,大专,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,广东,7.8,FALSE,经验不限,大专,互联网/IT/电子/通信,未融资,100以下,其他职业类
翻译,广东,17.4,FALSE,1-3年,本科,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,新疆,6.6,TRUE,经验不限,大专,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,四川,7.15,FALSE,经验不限,学历不限,房地产/建筑,未知,100以下,其他职业类
翻译,辽宁,5.4,FALSE,1-3年,学历不限,交通/物流/贸易/零售,未知,100以下,其他职业类
翻译,山东,6.6,FALSE,1年以内,大专,教育培训,未知,100以下,其他职业类
翻译,湖南,4.2,FALSE,经验不限,大专,互联网/IT/电子/通信,未知,100-499,其他职业类
翻译,内蒙古,10.8,TRUE,1-3年,本科,能源/化工/环保,未知,100-499,其他职业类
翻译,福建,8.4,FALSE,经验不限,大专,服务业,未知,100以下,其他职业类
翻译,浙江,9.6,FALSE,1-3年,本科,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,江苏,9.49,TRUE,经验不限,本科,教育培训,不需要融资,100-499,其他职业类
翻译,河南,66,FALSE,1年以内,大专,交通/物流/贸易/零售,不需要融资,100以下,其他职业类
翻译,浙江,6,TRUE,1年以内,本科,专业服务,不需要融资,100以下,其他职业类
翻译,山东,6.6,TRUE,1-3年,大专,交通/物流/贸易/零售,未融资,100以下,其他职业类
翻译,山东,5.4,FALSE,1-3年,本科,专业服务,未知,100以下,其他职业类
翻译,深圳,7.8,FALSE,经验不限,本科,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,安徽,7.2,FALSE,经验不限,大专,互联网/IT/电子/通信,不需要融资,100以下,其他职业类
翻译,辽宁,6.5,FALSE,经验不限,大专,机械/制造,未知,100以下,其他职业类
翻译,山东,9.6,TRUE,经验不限,本科,互联网/IT/电子/通信,不需要融资,100-499,其他职业类
翻译,新疆,5.4,FALSE,经验不限,研究生,互联网/IT/电子/通信,未知,100以下,其他职业类
翻译,江苏,5.4,FALSE,1-3年,本科,专业服务,天使轮,100以下,其他职业类
翻译,广东,3.6,FALSE,1-3年,学历不限,广告/传媒/文化/体育,未知,100以下,其他职业类
翻译,上海,6.6,TRUE,经验不限,大专,机械/制造,不需要融资,100以下,其他职业类
翻译,云南,7.2,TRUE,经验不限,本科,房地产/建筑,未融资,100-499,其他职业类
翻译,山东,6,TRUE,1年以内,大专,交通/物流/贸易/零售,不需要融资,500以上,其他职业类
翻译,湖北,7.665,TRUE,1年以内,本科,专业服务,未融资,100以下,其他职业类
电商运营,未知,5.4,TRUE,经验不限,学历不限,房地产/建筑,不需要融资,100-499,销售与市场类
顾问,甘肃,5.4,FALSE,1-3年,大专,互联网/IT/电子/通信,未融资,100以下,法务与咨询类
电商运营,吉林,4.2,TRUE,经验不限,学历不限,广告/传媒/文化/体育,未知,100以下,销售与市场类
电商运营,广东,6,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,未知,4.2,FALSE,经验不限,高中及以下,互联网/IT/电子/通信,不需要融资,100以下,销售与市场类
顾问,山西,3,FALSE,经验不限,学历不限,服务业,未知,100以下,法务与咨询类
电商运营,湖南,6.6,FALSE,经验不限,学历不限,服务业,未融资,100-499,销售与市场类
电商运营,湖北,6.6,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
顾问,四川,4.2,TRUE,经验不限,高中及以下,专业服务,未融资,100以下,法务与咨询类
电商运营,广西,6.6,FALSE,1-3年,大专,服务业,未知,100以下,销售与市场类
电商运营,湖南,4.2,FALSE,经验不限,学历不限,互联网/IT/电子/通信,不需要融资,100以下,销售与市场类
电商运营,陕西,9,FALSE,经验不限,学历不限,房地产/建筑,不需要融资,100-499,销售与市场类
电商运营,江苏,5.4,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,安徽,6,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未融资,100以下,销售与市场类
电商运营,陕西,4.2,FALSE,经验不限,高中及以下,消费品,未融资,100以下,销售与市场类
电商运营,广西,4.8,TRUE,经验不限,大专,互联网/IT/电子/通信,不需要融资,100以下,销售与市场类
电商运营,江西,5.4,FALSE,经验不限,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,安徽,7.8,FALSE,经验不限,大专,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,河南,4.2,TRUE,经验不限,学历不限,互联网/IT/电子/通信,不需要融资,100以下,销售与市场类
电商运营,广西,4.8,FALSE,1-3年,高中及以下,房地产/建筑,未知,100以下,销售与市场类
物流管理,辽宁,3,FALSE,经验不限,高中及以下,交通/物流/贸易/零售,未知,100以下,商务与管理类
电商运营,广东,5.4,TRUE,1-3年,大专,机械/制造,未融资,500以上,销售与市场类
电商运营,内蒙古,4.8,FALSE,1年以内,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,广东,4.2,FALSE,经验不限,学历不限,服务业,未知,100以下,销售与市场类
电商运营,山东,4.8,FALSE,经验不限,大专,互联网/IT/电子/通信,A轮,100以下,销售与市场类
顾问,辽宁,3,FALSE,经验不限,学历不限,交通/物流/贸易/零售,不需要融资,100-499,法务与咨询类
电商运营,山东,5.4,FALSE,1-3年,学历不限,机械/制造,未知,100以下,销售与市场类
电商运营,福建,4.2,FALSE,经验不限,学历不限,房地产/建筑,未知,100以下,销售与市场类
电商运营,江西,9,FALSE,1-3年,学历不限,互联网/IT/电子/通信,未知,100以下,销售与市场类
电商运营,广东,6,FALSE,1年以内,大专,交通/物流/贸易/零售,未知,100以下,销售与市场类
电商运营,湖北,6.6,FALSE,1年以内,学历不限,互联网/IT/电子/通信,不需要融资,100以下,销售与市场类
