"","职位","位置","年薪","福利","已有工作经验","学历","公司行业","融资阶段","公司规模","职业类别","log_salary","log_年薪"
"4775","翻译","西部地区",7.2,TRUE,"经验不限","本科","商业服务","准备融资","100-499","其他职业类",1.97408102602201,1.97408102602201
"4776","翻译","东部地区",6,TRUE,"1年以内","大专","公共服务","不需要融资","500以上","其他职业类",1.79175946922805,1.79175946922805
"4777","翻译","中部地区",7.665,TRUE,"1年以内","本科","商业服务","准备融资","100以下","其他职业类",2.03666451232378,2.03666451232378
"4778","电商运营","南部地区",5.4,TRUE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",1.68639895357023,1.68639895357023
"4779","顾问","西部地区",5.4,FALSE,"1-3年","大专","金融互联网","准备融资","100以下","法务与咨询类",1.68639895357023,1.68639895357023
"4780","电商运营","东北地区",4.2,TRUE,"经验不限","学历不限","媒体教培","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4781","电商运营","南部地区",6,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.79175946922805,1.79175946922805
"4782","电商运营","南部地区",4.2,FALSE,"经验不限","高中及以下","金融互联网","不需要融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4783","顾问","中部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100以下","法务与咨询类",1.09861228866811,1.09861228866811
"4784","电商运营","中部地区",6.6,FALSE,"经验不限","学历不限","商业服务","准备融资","100-499","销售与服务类",1.88706964903238,1.88706964903238
"4785","电商运营","中部地区",6.6,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.88706964903238,1.88706964903238
"4786","顾问","西部地区",4.2,TRUE,"经验不限","高中及以下","商业服务","准备融资","100以下","法务与咨询类",1.43508452528932,1.43508452528932
"4787","电商运营","南部地区",6.6,FALSE,"1-3年","大专","商业服务","未知","100以下","销售与服务类",1.88706964903238,1.88706964903238
"4788","电商运营","中部地区",4.2,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4789","电商运营","西部地区",9,FALSE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",2.19722457733622,2.19722457733622
"4790","电商运营","东部地区",5.4,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"4791","电商运营","中部地区",6,FALSE,"经验不限","学历不限","金融互联网","准备融资","100以下","销售与服务类",1.79175946922805,1.79175946922805
"4792","电商运营","西部地区",4.2,FALSE,"经验不限","高中及以下","商业服务","准备融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4793","电商运营","南部地区",4.8,TRUE,"经验不限","大专","金融互联网","不需要融资","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4794","电商运营","中部地区",5.4,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"4795","电商运营","中部地区",7.8,FALSE,"经验不限","大专","金融互联网","未知","100以下","销售与服务类",2.05412373369555,2.05412373369555
"4796","电商运营","中部地区",4.2,TRUE,"经验不限","学历不限","金融互联网","不需要融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4797","电商运营","南部地区",4.8,FALSE,"1-3年","高中及以下","商业服务","未知","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4798","物流管理","东北地区",3,FALSE,"经验不限","高中及以下","公共服务","未知","100以下","商务与工程类",1.09861228866811,1.09861228866811
"4799","电商运营","南部地区",5.4,TRUE,"1-3年","大专","机械制造","准备融资","500以上","销售与服务类",1.68639895357023,1.68639895357023
"4800","电商运营","中部地区",4.8,FALSE,"1年以内","学历不限","金融互联网","未知","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4801","电商运营","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4802","电商运营","东部地区",4.8,FALSE,"经验不限","大专","金融互联网","正在融资","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4803","顾问","东北地区",3,FALSE,"经验不限","学历不限","公共服务","不需要融资","100-499","法务与咨询类",1.09861228866811,1.09861228866811
"4804","电商运营","东部地区",5.4,FALSE,"1-3年","学历不限","机械制造","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"4805","电商运营","东部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4806","电商运营","中部地区",9,FALSE,"1-3年","学历不限","金融互联网","未知","100以下","销售与服务类",2.19722457733622,2.19722457733622
"4807","电商运营","南部地区",6,FALSE,"1年以内","大专","公共服务","未知","100以下","销售与服务类",1.79175946922805,1.79175946922805
"4808","电商运营","中部地区",6.6,FALSE,"1年以内","学历不限","金融互联网","不需要融资","100以下","销售与服务类",1.88706964903238,1.88706964903238
"4809","电商运营","中部地区",3,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100以下","销售与服务类",1.09861228866811,1.09861228866811
"4810","电商运营","中部地区",6.6,TRUE,"1-3年","大专","商业服务","不需要融资","500以上","销售与服务类",1.88706964903238,1.88706964903238
"4811","顾问","东部地区",4.8,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","法务与咨询类",1.56861591791385,1.56861591791385
"4812","电商运营","中部地区",4.8,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4813","顾问","南部地区",8.4,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100-499","法务与咨询类",2.12823170584927,2.12823170584927
"4814","电商运营","中部地区",4.2,TRUE,"1年以内","高中及以下","金融互联网","准备融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4815","顾问","中部地区",3,FALSE,"经验不限","学历不限","公共服务","未知","100以下","法务与咨询类",1.09861228866811,1.09861228866811
"4816","电商运营","东北地区",3.6,FALSE,"经验不限","学历不限","金融互联网","准备融资","100-499","销售与服务类",1.28093384546206,1.28093384546206
"4817","顾问","东部地区",6.6,FALSE,"1-3年","学历不限","金融互联网","未知","100以下","法务与咨询类",1.88706964903238,1.88706964903238
"4818","电商运营","中部地区",4.2,TRUE,"经验不限","高中及以下","金融互联网","准备融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4819","电商运营","西部地区",10.2,TRUE,"1-3年","高中及以下","公共服务","未知","100以下","销售与服务类",2.32238772029023,2.32238772029023
"4820","顾问","东部地区",7.8,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100以下","法务与咨询类",2.05412373369555,2.05412373369555
"4821","电商运营","东部地区",4.8,FALSE,"经验不限","学历不限","媒体教培","未知","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4822","销售","南部地区",4.2,FALSE,"1-3年","高中及以下","商业服务","准备融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4823","电商运营","西部地区",9,FALSE,"经验不限","学历不限","金融互联网","准备融资","100以下","销售与服务类",2.19722457733622,2.19722457733622
"4824","顾问","西部地区",5.4,TRUE,"1-3年","大专","金融互联网","不需要融资","100以下","法务与咨询类",1.68639895357023,1.68639895357023
"4825","顾问","东北地区",4.2,FALSE,"经验不限","高中及以下","金融互联网","未知","100-499","法务与咨询类",1.43508452528932,1.43508452528932
"4826","电商运营","中部地区",6,TRUE,"1-3年","本科","金融互联网","不需要融资","100以下","销售与服务类",1.79175946922805,1.79175946922805
"4827","电商运营","南部地区",4.2,FALSE,"经验不限","高中及以下","公共服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4828","电商运营","西部地区",6.5,TRUE,"经验不限","学历不限","金融互联网","不需要融资","500以上","销售与服务类",1.87180217690159,1.87180217690159
"4829","顾问","南部地区",4.8,FALSE,"1-3年","大专","商业服务","未知","100-499","法务与咨询类",1.56861591791385,1.56861591791385
"4830","电商运营","南部地区",4.8,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4831","电商运营","东部地区",10.8,FALSE,"经验不限","学历不限","金融互联网","未知","100以下","销售与服务类",2.37954613413017,2.37954613413017
"4832","电商运营","南部地区",6,FALSE,"1年以内","学历不限","商业服务","未知","100以下","销售与服务类",1.79175946922805,1.79175946922805
"4833","电商运营","西部地区",6,TRUE,"1年以内","大专","金融互联网","准备融资","100-499","销售与服务类",1.79175946922805,1.79175946922805
"4834","顾问","中部地区",3,TRUE,"经验不限","大专","金融互联网","不需要融资","500以上","法务与咨询类",1.09861228866811,1.09861228866811
"4835","电商运营","南部地区",5.4,FALSE,"经验不限","大专","金融互联网","准备融资","100以下","销售与服务类",1.68639895357023,1.68639895357023
"4836","电商运营","南部地区",10.2,FALSE,"经验不限","学历不限","公共服务","未知","100以下","销售与服务类",2.32238772029023,2.32238772029023
"4837","电商运营","东部地区",4.2,FALSE,"1-3年","学历不限","金融互联网","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4838","电商运营","东北地区",7.8,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",2.05412373369555,2.05412373369555
"4839","电商运营","中部地区",7.8,FALSE,"经验不限","学历不限","商业服务","准备融资","100以下","销售与服务类",2.05412373369555,2.05412373369555
"4840","顾问","东部地区",4.2,TRUE,"经验不限","高中及以下","机械制造","不需要融资","100以下","法务与咨询类",1.43508452528932,1.43508452528932
"4841","电商运营","西部地区",4.2,FALSE,"经验不限","学历不限","媒体教培","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"4842","电商运营","南部地区",7.2,TRUE,"1-3年","高中及以下","金融互联网","不需要融资","100以下","销售与服务类",1.97408102602201,1.97408102602201
"4843","电商运营","南部地区",4.8,TRUE,"1-3年","高中及以下","金融互联网","准备融资","100以下","销售与服务类",1.56861591791385,1.56861591791385
"4844","顾问","东北地区",5.4,FALSE,"经验不限","学历不限","金融互联网","准备融资","100以下","法务与咨询类",1.68639895357023,1.68639895357023
"4845","顾问","西部地区",5.4,FALSE,"1-3年","大专","媒体教培","未知","100以下","法务与咨询类",1.68639895357023,1.68639895357023
"4846","顾问","中部地区",9,FALSE,"经验不限","高中及以下","金融互联网","不需要融资","100-499","法务与咨询类",2.19722457733622,2.19722457733622
"4847","顾问","东北地区",4.2,FALSE,"经验不限","学历不限","机械制造","未知","100以下","法务与咨询类",1.43508452528932,1.43508452528932
"4848","顾问","东部地区",11.2,TRUE,"1-3年","大专","金融互联网","不需要融资","100-499","法务与咨询类",2.41591377830105,2.41591377830105
"4849","顾问","西部地区",5.4,FALSE,"1-3年","高中及以下","金融互联网","未知","100以下","法务与咨询类",1.68639895357023,1.68639895357023
